"Wavelength","2103 3","2104 3","2106 3","2108 3","2111 3","2113 3","2116 3","2117 3","2118 3","2120 3","2121 3","2123 3","2125 3","2126 3","2127 3","2133 3","2134 3","2135 3","2141 3","2145 3","2151 3","2152 3","2155 3","2157 3","2159 3","2160 3","2161 3","2162 3","2166 3","2167 3","2168 3","2170 3","2174 3","2178 3","2180 3","2181 3","2183 3","2184 3","2187 3","2188 3","2191 3","2192 3","2194 3","2195 3","2196 3","2197 3","2203 3","2208 3","2209 3","2210 3","2213 3","2214 3","2215 3","2216 3","2221 3","2222 3","2224 3","2226 3","2227 3","2230 3","2231 3","2233 3","2235 3","2236 3","2239 3","2241 3","2242 3","2246 3","2252 3","2254 3","2255 3","2257 3","2262 3","2263 3","2265 3","2271 3","2275 3","2276 3","2280 3","2285 3","2297 3","2298 3","2301 3","2307 3","2314 3","2318 3"
"2040","0.07163263","0.08142499","0.06669941","0.07759233","0.07817549","0.09051843","0.06636598","0.07234381","0.07199243","0.07431056","0.10617136","0.08222883","0.07608781","0.07517110","0.06293920","0.08207129","0.08012436","0.08403109","0.06001708","0.06848346","0.10549624","0.08498905","0.07014251","0.06971479","0.07180244","0.08683900","0.08007806","0.08999049","0.07513929","0.10792947","0.06827830","0.07746825","0.09647341","0.07091677","0.07901320","0.06755173","0.07578018","0.08578210","0.07258926","0.07824634","0.07169200","0.05856064","0.06538247","0.06849913","0.07483891","0.07539532","0.06601103","0.07853555","0.07938606","0.06820242","0.09680263","0.06987197","0.07963803","0.06507885","0.06915938","0.09170757","0.08175625","0.07537344","0.09188667","0.09565105","0.07494853","0.08182743","0.07311061","0.09152162","0.07747153","0.08162213","0.07537579","0.08824633","0.07222372","0.07374572","0.08245949","0.08669876","0.08174068","0.09319689","0.08485462","0.08575832","0.07480362","0.08692828","0.08770893","0.09327328","0.07761632","0.08057749","0.07959126","0.07502283","0.07254572","0.08566908"
"2041","0.07225663","0.08204214","0.06731671","0.07813424","0.07880074","0.09118707","0.06698595","0.07295893","0.07261575","0.07494456","0.10681164","0.08283668","0.07676096","0.07577695","0.06353005","0.08273239","0.08079885","0.08464912","0.06058924","0.06904985","0.10611361","0.08563091","0.07080720","0.07038299","0.07244282","0.08751746","0.08075763","0.09054778","0.07570194","0.10866541","0.06890364","0.07811845","0.09707563","0.07157945","0.07965465","0.06817503","0.07631557","0.08642123","0.07322249","0.07887568","0.07231158","0.05911287","0.06597666","0.06910930","0.07548903","0.07608011","0.06663885","0.07913604","0.07996258","0.06884885","0.09731081","0.07035707","0.08033537","0.06567418","0.06973741","0.09240872","0.08243824","0.07597899","0.09247421","0.09636729","0.07557612","0.08257111","0.07369782","0.09217429","0.07814933","0.08220367","0.07593955","0.08888029","0.07291350","0.07440652","0.08309789","0.08732911","0.08238588","0.09391100","0.08551748","0.08646658","0.07540083","0.08758940","0.08839580","0.09388026","0.07831381","0.08124029","0.08026623","0.07553577","0.07313989","0.08632066"
"2042","0.07287410","0.08266167","0.06793098","0.07867509","0.07942497","0.09185648","0.06760277","0.07356937","0.07324212","0.07557475","0.10744801","0.08343949","0.07743312","0.07638163","0.06412281","0.08339428","0.08147310","0.08526165","0.06116418","0.06961948","0.10672963","0.08627372","0.07147292","0.07104582","0.07307864","0.08819473","0.08143763","0.09110756","0.07627270","0.10940200","0.06952635","0.07876670","0.09766973","0.07223466","0.08029427","0.06879093","0.07686234","0.08705630","0.07385711","0.07950402","0.07293346","0.05966604","0.06657101","0.06971853","0.07614146","0.07676673","0.06725952","0.07973292","0.08053491","0.06949510","0.09781640","0.07084031","0.08103083","0.06626958","0.07032108","0.09310772","0.08311851","0.07658787","0.09305938","0.09707747","0.07620212","0.08330784","0.07428383","0.09282625","0.07882604","0.08278242","0.07649967","0.08951226","0.07359328","0.07506796","0.08373647","0.08795477","0.08302509","0.09462146","0.08617547","0.08717078","0.07599370","0.08824679","0.08907832","0.09449012","0.07900623","0.08190124","0.08093720","0.07605130","0.07373627","0.08697271"
"2043","0.07348977","0.08328075","0.06854704","0.07921413","0.08004467","0.09252682","0.06821981","0.07417215","0.07387011","0.07620493","0.10808076","0.08404216","0.07810541","0.07698311","0.06471619","0.08405360","0.08214665","0.08586913","0.06173828","0.07019151","0.10734423","0.08691750","0.07213893","0.07170495","0.07371292","0.08886952","0.08212130","0.09167177","0.07684639","0.11013781","0.07014918","0.07941247","0.09826150","0.07289111","0.08093085","0.06940258","0.07741449","0.08768668","0.07449138","0.08013135","0.07355475","0.06022010","0.06716495","0.07032608","0.07679313","0.07745407","0.06787581","0.08032743","0.08110092","0.07013916","0.09831935","0.07132093","0.08172592","0.06686618","0.07090620","0.09380499","0.08379659","0.07719715","0.09364055","0.09778279","0.07682687","0.08404160","0.07486973","0.09347860","0.07950246","0.08335992","0.07705833","0.09014492","0.07426694","0.07572760","0.08437217","0.08857493","0.08366278","0.09532654","0.08683053","0.08787105","0.07658283","0.08889873","0.08976072","0.09509752","0.07969709","0.08255833","0.08160414","0.07656702","0.07433534","0.08762443"
"2044","0.07410569","0.08390785","0.06916574","0.07975536","0.08067243","0.09319929","0.06883797","0.07478099","0.07450095","0.07683380","0.10871689","0.08464304","0.07877888","0.07758845","0.06531284","0.08471303","0.08282411","0.08648177","0.06231469","0.07076415","0.10796398","0.08756358","0.07280681","0.07236747","0.07434882","0.08954761","0.08280619","0.09224008","0.07741648","0.11087798","0.07077790","0.08005679","0.09884835","0.07355180","0.08156880","0.07002128","0.07796885","0.08832342","0.07512933","0.08076279","0.07417826","0.06077759","0.06776457","0.07093863","0.07744892","0.07814151","0.06849357","0.08092244","0.08167096","0.07078742","0.09882215","0.07179913","0.08242431","0.06746604","0.07149633","0.09450685","0.08447992","0.07780871","0.09422934","0.09849116","0.07745112","0.08478061","0.07545916","0.09413352","0.08018109","0.08393945","0.07761431","0.09077468","0.07494638","0.07639149","0.08501363","0.08919923","0.08430777","0.09603667","0.08749284","0.08857187","0.07717841","0.08955481","0.09044243","0.09570579","0.08039241","0.08321846","0.08227489","0.07708222","0.07493484","0.08828005"
"2045","0.07472050","0.08453616","0.06978498","0.08029680","0.08130203","0.09386909","0.06945727","0.07539768","0.07513118","0.07746211","0.10935575","0.08524449","0.07945212","0.07819327","0.06591353","0.08537690","0.08350184","0.08709543","0.06289984","0.07134442","0.10858073","0.08821029","0.07347351","0.07303098","0.07498661","0.09022592","0.08348670","0.09280149","0.07799258","0.11161510","0.07140318","0.08070681","0.09943613","0.07420831","0.08221450","0.07064364","0.07852472","0.08895775","0.07576736","0.08139481","0.07480281","0.06133428","0.06836584","0.07155031","0.07810459","0.07882990","0.06911400","0.08151522","0.08223899","0.07143665","0.09932789","0.07228007","0.08312595","0.06807078","0.07209078","0.09520436","0.08516473","0.07842195","0.09481405","0.09919961","0.07807844","0.08552135","0.07604517","0.09478424","0.08085809","0.08451520","0.07817273","0.09139948","0.07562666","0.07705728","0.08565773","0.08982481","0.08494838","0.09674804","0.08815483","0.08927811","0.07777811","0.09021348","0.09112076","0.09631736","0.08108853","0.08388258","0.08294736","0.07759938","0.07553914","0.08893174"
"2046","0.07533220","0.08515151","0.07039693","0.08083111","0.08191972","0.09453391","0.07007475","0.07600502","0.07575561","0.07808912","0.10997960","0.08583998","0.08011941","0.07879142","0.06650838","0.08602697","0.08417120","0.08769980","0.06347734","0.07191707","0.10918937","0.08884912","0.07413237","0.07368399","0.07561946","0.09089779","0.08416079","0.09335191","0.07855759","0.11234107","0.07202115","0.08134815","0.10002026","0.07485235","0.08285022","0.07125339","0.07907087","0.08958217","0.07639588","0.08201389","0.07541988","0.06188543","0.06896350","0.07215184","0.07875454","0.07950996","0.06973259","0.08210427","0.08279629","0.07208688","0.09982967","0.07275542","0.08382110","0.06867470","0.07267764","0.09589382","0.08584314","0.07902742","0.09539392","0.09989682","0.07869729","0.08624930","0.07662077","0.09543150","0.08152693","0.08508008","0.07872800","0.09201441","0.07629933","0.07771712","0.08629630","0.09044076","0.08557983","0.09745014","0.08881037","0.08997507","0.07836776","0.09086140","0.09178944","0.09692274","0.08177279","0.08453790","0.08361004","0.07810960","0.07613565","0.08957541"
"2047","0.07595281","0.08576516","0.07101266","0.08136719","0.08253977","0.09519734","0.07069233","0.07661388","0.07637999","0.07871797","0.11060784","0.08643929","0.08078698","0.07938990","0.06710427","0.08667412","0.08483975","0.08830314","0.06405260","0.07248300","0.10979999","0.08948806","0.07479402","0.07434085","0.07625549","0.09157127","0.08483709","0.09390235","0.07911585","0.11306363","0.07264112","0.08199199","0.10060631","0.07550156","0.08348379","0.07187241","0.07960886","0.09020753","0.07702995","0.08263109","0.07603588","0.06243746","0.06956282","0.07275428","0.07940505","0.08018971","0.07036249","0.08269741","0.08335103","0.07274086","0.10032449","0.07322586","0.08451803","0.06928265","0.07326220","0.09658639","0.08652017","0.07963253","0.09596827","0.10059568","0.07931487","0.08698496","0.07719586","0.09608132","0.08219879","0.08564769","0.07927822","0.09263382","0.07697725","0.07837612","0.08693246","0.09105983","0.08621874","0.09815602","0.08946958","0.09066996","0.07896196","0.09151317","0.09245883","0.09752789","0.08246315","0.08519407","0.08427506","0.07862022","0.07673091","0.09021378"
"2048","0.07657839","0.08638275","0.07163665","0.08190490","0.08316530","0.09586456","0.07131030","0.07723042","0.07700619","0.07935202","0.11124386","0.08704253","0.08145752","0.07998928","0.06770390","0.08732604","0.08551256","0.08891138","0.06463504","0.07305601","0.11041215","0.09013304","0.07545640","0.07500296","0.07689780","0.09225181","0.08551664","0.09444918","0.07968245","0.11378776","0.07326272","0.08264196","0.10119803","0.07615727","0.08412485","0.07249766","0.08014943","0.09082960","0.07767015","0.08325387","0.07665066","0.06299268","0.07016078","0.07336147","0.08005880","0.08087686","0.07099573","0.08329533","0.08390468","0.07339778","0.10082230","0.07369751","0.08521363","0.06989204","0.07385068","0.09728045","0.08719937","0.08024074","0.09653941","0.10129860","0.07993912","0.08772619","0.07777420","0.09672859","0.08287380","0.08621859","0.07983237","0.09325457","0.07765595","0.07903506","0.08756776","0.09168064","0.08686138","0.09886420","0.09012701","0.09136960","0.07956027","0.09217121","0.09313262","0.09813370","0.08316094","0.08585424","0.08494636","0.07913255","0.07733383","0.09085208"
"2049","0.07720374","0.08699969","0.07225858","0.08244191","0.08379043","0.09653582","0.07193079","0.07784465","0.07763642","0.07998846","0.11187722","0.08764303","0.08213143","0.08058987","0.06830309","0.08797503","0.08618791","0.08951922","0.06521524","0.07362745","0.11102701","0.09077828","0.07612029","0.07566307","0.07753848","0.09293394","0.08619494","0.09499336","0.08025031","0.11451656","0.07388633","0.08328852","0.10178920","0.07681096","0.08476683","0.07311523","0.08068731","0.09145346","0.07830686","0.08387585","0.07726739","0.06355374","0.07075868","0.07396796","0.08071633","0.08156470","0.07162429","0.08389472","0.08445692","0.07405609","0.10131509","0.07416814","0.08590918","0.07049497","0.07443845","0.09797619","0.08787902","0.08084987","0.09711877","0.10200025","0.08055994","0.08845971","0.07835586","0.09737892","0.08354822","0.08679227","0.08038764","0.09387654","0.07833007","0.07969826","0.08820199","0.09229499","0.08750155","0.09957024","0.09078180","0.09206535","0.08015408","0.09282672","0.09380816","0.09873642","0.08385301","0.08651265","0.08561865","0.07964392","0.07793713","0.09149361"
"2050","0.07783296","0.08762534","0.07288758","0.08299092","0.08442117","0.09721022","0.07256006","0.07846549","0.07827511","0.08062570","0.11252114","0.08824962","0.08280904","0.08119614","0.06890934","0.08863127","0.08686885","0.09013084","0.06580559","0.07419935","0.11164506","0.09142790","0.07679268","0.07633188","0.07818502","0.09362079","0.08688505","0.09554902","0.08082164","0.11525339","0.07451762","0.08394100","0.10238271","0.07747498","0.08541682","0.07374436","0.08123060","0.09208582","0.07895141","0.08449830","0.07789309","0.06412294","0.07136242","0.07457860","0.08138097","0.08225729","0.07225669","0.08449942","0.08501578","0.07471753","0.10180612","0.07464563","0.08661076","0.07110004","0.07502967","0.09867892","0.08856258","0.08146672","0.09769829","0.10270743","0.08118452","0.08920457","0.07894329","0.09803251","0.08423140","0.08737126","0.08094345","0.09450829","0.07900558","0.08037029","0.08884181","0.09291626","0.08815009","0.10028226","0.09144317","0.09276474","0.08075773","0.09348555","0.09448665","0.09934695","0.08454889","0.08717764","0.08629622","0.08016047","0.07854442","0.09214107"
"2051","0.07845747","0.08825205","0.07352391","0.08354352","0.08505615","0.09788984","0.07319236","0.07909255","0.07891404","0.08126086","0.11316480","0.08885244","0.08348479","0.08180150","0.06952062","0.08929289","0.08755200","0.09074730","0.06640448","0.07477481","0.11225703","0.09208262","0.07746753","0.07700501","0.07884013","0.09430969","0.08757898","0.09610545","0.08139213","0.11598924","0.07514777","0.08459578","0.10297728","0.07814171","0.08607292","0.07437754","0.08177543","0.09271275","0.07959805","0.08512401","0.07851631","0.06469030","0.07196785","0.07519478","0.08204805","0.08295390","0.07288544","0.08510439","0.08557116","0.07537957","0.10229956","0.07512735","0.08731028","0.07170368","0.07562229","0.09938187","0.08925034","0.08208216","0.09827638","0.10341427","0.08181283","0.08995200","0.07953046","0.09868192","0.08491135","0.08794712","0.08150538","0.09513481","0.07968269","0.08104294","0.08948689","0.09353988","0.08880023","0.10099748","0.09210697","0.09346756","0.08136392","0.09414486","0.09516530","0.09995605","0.08524632","0.08784606","0.08697531","0.08067696","0.07915203","0.09279111"
"2052","0.07908209","0.08887916","0.07415599","0.08409512","0.08568973","0.09857307","0.07382893","0.07972206","0.07955420","0.08189811","0.11380526","0.08945746","0.08416585","0.08240823","0.07013647","0.08995475","0.08823809","0.09136539","0.06700571","0.07535523","0.11286812","0.09273879","0.07814556","0.07768175","0.07950004","0.09500039","0.08827109","0.09666114","0.08196518","0.11672364","0.07577992","0.08524916","0.10357279","0.07880293","0.08673117","0.07500936","0.08231705","0.09333907","0.08024117","0.08575253","0.07914438","0.06526297","0.07257752","0.07581036","0.08271980","0.08365209","0.07351762","0.08570765","0.08612431","0.07604424","0.10279467","0.07560777","0.08801358","0.07231005","0.07621419","0.10008260","0.08994323","0.08269387","0.09886236","0.10412076","0.08244261","0.09069518","0.08012135","0.09933502","0.08559298","0.08852687","0.08207214","0.09575813","0.08036779","0.08171500","0.09013455","0.09416408","0.08945343","0.10171529","0.09277501","0.09417526","0.08196712","0.09480550","0.09584969","0.10056681","0.08594284","0.08851528","0.08765563","0.08120063","0.07975934","0.09344074"
"2053","0.07971346","0.08951251","0.07479225","0.08465081","0.08633014","0.09925737","0.07447191","0.08035972","0.08019913","0.08254207","0.11445145","0.09007232","0.08485326","0.08302212","0.07075808","0.09062153","0.08893061","0.09198800","0.06761469","0.07594321","0.11348220","0.09339328","0.07882861","0.07836259","0.08016074","0.09569931","0.08896992","0.09722236","0.08254670","0.11746409","0.07641813","0.08591119","0.10417199","0.07947274","0.08739381","0.07564820","0.08286233","0.09396793","0.08089253","0.08638360","0.07977929","0.06584189","0.07319096","0.07642951","0.08339910","0.08435481","0.07416107","0.08631779","0.08668232","0.07671466","0.10329763","0.07609250","0.08872078","0.07292474","0.07681292","0.10078733","0.09064106","0.08331567","0.09945064","0.10483343","0.08307807","0.09144671","0.08071654","0.09999391","0.08628404","0.08910984","0.08263931","0.09638593","0.08105900","0.08239299","0.09078814","0.09479418","0.09011415","0.10243827","0.09344616","0.09488666","0.08257734","0.09547352","0.09653833","0.10118636","0.08664754","0.08919093","0.08834257","0.08172861","0.08037121","0.09409133"
